영국, 런던 타워,고무적인,"나는 아내와 12, 14, 17 세의 3 명의 십대들과 함께 방문했다. 타워는 수 세기의 역사에 흠뻑 빠져 있지만 오디오 투어에 더 많은 돈을 지불하고 싶지 않다면 아무것도 배우지 않습니다! 이 가이드를 위해 추가 비용을 지불하는 것은 사람들로부터 더 많은 돈을 쓸 수없는 미안한 방법입니다. 우리는 Yeoman Warder 여행을 했어요. 전설로 인해 날개가 잘린 상태에서 가난한 까마귀를 보았습니다. 직원들은 비우호적 인 측면에 있었지만 아마도 과밀 한 관광 명소에있을 것입니다."
영국, 런던 타워,유익한,정말 퍼져서 건물 안팎으로 걸어 다니고 있습니다. 장소 주변에 많은 상점이 흩어져 있습니다. 볼 가치가있는 크라운 보석. 오후에 늦게 갈 것을 권장합니다. 군중이 적습니다.
영국, 런던 타워,런던 던전 방문,좋았지 만 여가를 걸고 사물을 볼 수있는 오래된 던전과 같을 것으로 기대했습니다. 일부 측면이 더 좋았지 만 역사를 알지 못하면 의미가 없습니다. 예를 들어 스위니 토드에 대해 들어 본 적이없는 다른 나라 출신의 여성이있었습니다. 전염병에 관한 내용은 좋았습니다. 그러나 무엇보다도 나는 그것이 너무 어둡고 재미 있지 않다는 것을 알았습니다.
영국, 런던 타워,Royal Jewerly Room에 대한 많은 사람들이 그만한 가치가 있습니다!,"아주 좋은 경험, 여행을 아주 좋고 젊고 노인을 설명하는 사람들. . 사람들은 훌륭한 아이스크림 벤더가 있습니다! 당신은 저에게 많은 도움이 책 가이드를 구입해야합니다 1"
영국, 런던 타워,관광 시즌이 아닌 이상이 장소를 피하십시오,런던 타워는 5 성급 호텔입니다. 그러나 40 분 동안 크라운 주얼리를보기 위해 줄을서는 것을 좋아하지 않는 한 대규모 군중을 위해 만들어지지 않았습니다. 그것은 역사적인 장소를 볼 수 있어야하지만 군중을 관리하는 것은 재미가 없습니다. 비 관광 시즌에만 가십시오.
영국, 런던 타워,나는 흥분했다 – 그러나 휠체어 접근은 없다,"이것은 나의 번개 ""나는 말기 암을 가지고있다""유럽으로의 휴일에 주요한 주요 사건이었다. 아아, 전체의 장소는 휠체어에 친숙하지 않으며, 당신은 단순히 갑옷의 한 벌을 볼 수 없습니다 (리프트는 몇 개의 대포와 상점은 아닙니다). 물론, 왕관 보석은 반짝이지만, 어렸을 때부터 갑옷 장을보고 싶었습니다. 나는 아무것도 보지 못했다. 거의 모든 건물에 접근 할 수 없으며 조약돌을 통과하는 경로는 종종 빈 테이블과 큰 표시로 인해 차단됩니다."
영국, 런던 타워,보석의 수량이 제한되어 있습니다.,"보석과 다른 물건은 절묘한 예술 작품, 특히 왕관과 그 역사였습니다. 그러나 긴 라인업과 한정된 컬렉션 및 입장료! 책에서 그것들을 보는 것이 더 좋은지 궁금하게 만들었습니다!"
영국, 런던 타워,좋은 곳이지만 동시에 너무 많은 사람들,매표소에서의 끔찍한 서비스는 그곳에서 일하는 사람들의 훈련이 사기꾼에 의해 수행 된 것 같습니다. 당신은 단순히 가장 저렴한 항공권에 대한 정보를 먼저 제공하고 세계 유산지에서 팁을 구걸하지 마십시오! ! ridicolus가있는 곳에 왕관 보석을보기위한 선. 아침 일찍 오세요.
영국, 런던 타워,실망 했어,"나는 25 년 동안 3 번이나 런던 타워를 방문했다. 예,보고들을 것이 많이 있습니다. Yeomans 투어는 필수입니다. 그러나 왕관 보석은 실망했습니다. 처음 두 번 방문하는 동안 그것은 단지 왕관과 홀 이상이었습니다. 우리는 목걸이, 귀걸이, 반지 및 팔찌 세트와 같은 보석류에 대해 이야기하고 있습니다."
영국, 런던 타워,단지,"우리는이 방문에 대한 큰 기대를 가지고 있었지만 로얄 보석은 대기열과 가격에 가치가 없다는 것을 알았습니다. 전시 된 것은 많지 않았으며, 약 6 개의 크라운 만있었습니다. 우리는 Yeoman Warder 둘러보기를했는데 이는 주요 측면에 대한 간단한 개요 일 뿐이며 50 명 이상의 군중이 참석했습니다. 우리는 우리 여행 가이드가 유쾌한 방식을 가지고 있지 않았으며 청중을 부적절하게 언급했습니다. 그는 농담의 형태로 의견을 제시함으로써 미국인에 대한 매우 눈에 띄는 멸시와 일반적으로 사람들을"
영국, 런던 타워,감동과 비싸지 않은,나는 많은 성들과 관광 명소에 가봤지만 런던 타워는 약간 실망 스러웠습니다. 나는 몇 년 동안 타워를 방문하는 것을 의미했지만 방문 후 실망을 느꼈습니다. 처음에는 문에서 30이나 24로 비싸다. 온라인으로 50 분이되었으므로 매표소에서 30 분 동안 대기하는 동안 온라인 옵션 비용을 지불했습니다. 안으로 들어가면 많은 탑과 방을 방문 할 수 있습니다. 90 %는 비어 있습니다. 수세기 전에 더 많은 가구와 데코를 기대하고 있었습니까? 들어가는 줄이 법원 마당을 돌아 다니면서 크라운 보석을
영국, 런던 타워,테마파크처럼,나는 60 년대에 여기에 와서 어떻게 든 메시지가 전해지는 것을 기억합니다. 기본적으로 순수한 기초였습니다. 이제 그들은 장소를 테마 파크로 바꿨습니다. 그들이 미니어처 철도를 가지고 있지 않다는 것에 놀랐습니다. 가족에게 좋은 날입니다! 내 차가 아니야!
영국, 런던 타워,가족 방문,우리가 방문한 것 중에서 이것은 우리 가족이 가장 좋아하는 것이 었습니다. 감옥 등을 보여주는 건물 내부는 기본적으로 사진과 독서 자료였습니다. 보석 전시는 아름다웠고 다시 방문 할 가치가있었습니다.
영국, 런던 타워,지루하고 지루한,"런던에서 최악의 관광 명소, 런던 아이가 뒤를 잇습니다. 너무 지루하고 고문 영역은 나에게 큰 놀라움으로 온 흥분되지 않습니다. 관광객으로 가득하고 동상, 장비 및 가구가 추가되어 더 많은 관광 분위기가 생깁니다. 런던 타워에 가지 않으면 런던을 보지 못했다고 생각할 수도 있지만 사실이 아닙니다. 25 ish를 지불 할 가치가 없습니다. 아니. 가치. 그것."
영국, 런던 타워,한 번만,대부분의 관광객을 유치하는 유일한 장소를 정교하게 설명하지 않는 것은 보석 수집이었습니다.
영국, 런던 타워,입장료 미포함,시간을 절약하기 위해 온라인으로 티켓을 구입하십시오. 우리는 매시간마다 열리는 무료 투어에 참여했습니다. 탑 정문에 조립됩니다. 탑의 역사와 내부를 보는 것은 입장료와 같지 않습니다. 너무 비싼. 주위에 U
영국, 런던 타워,기본이 아닌 재미있는,당신이 medle ages와 crawn jewellery에 관심이 있다면 방문하는 것이 흥미 롭습니다. 당신이 짧은 시간 동안 런던을 방문한다면 나는 다른 것을 제안 할 것입니다. 그럼에도 불구하고 그것은 맛의 문제입니다.
영국, 런던 타워,당신의 방문에 충분한 시간을 허용하십시오.,"내 제목에 따라 실제로 하루를 보낼 수 있습니다. 특히 Crown Jewels을보기 위해 대기중인 대기열도 있습니다. 입장료가 가파르다 고 생각하고 문의 할 때까지 '자발적 기부'가 자동으로 청구되었습니다. 매표소에있는 사람은 몹시 놀랐고 나는 '오늘부터 어디에서 여행을 했습니까? '그녀는 내 대답을 기록하지 않은 것 같아서'인사말 '의 목적이 무엇인지 잘 모르겠습니다. 나는 오디오 투어에 대한 비용을 지불했으며, 매우 참모진이 다시 만났다. 또한 직원들이 여러 부지에서 접근하고 있으며 아마도"
영국, 런던 타워,가이드를들을 수 없습니다,"방문하기 좋은 곳, 나의 십대들은 그것을 좋아했습니다. 가이드는 매우 유익했지만 우리는 그가 한 말을 거의들을 수 없었습니다. 정말 부끄러운 일이었습니다."
영국, 런던 타워,런던 타워,"나는 7 살짜리 손녀를 방문하여 런던 타워로 데려 갔다. 입장료는 꽤 비쌌으며, 헤드폰이 9 개인 오디오 가이드를 실제로 느슨하게 고용했습니다. 수 세기 전에 수감자들의 과거 이야기를 재연하는 배우들이있었습니다. 그룹은 안내를 듣고 주위에 서 있었다. 참회가 일어났다 고 여겨지는 장소에 유리 기념관이 있습니다. 보석 집은 모두가 보러 가고 크라운 보석이있는 금고에 도착하기 전에 전시회를 걷는 매우 어둡습니다. 뜨거운 음식은 단지 미지근한 일이어서 카페는 실망했으며 어린이를위한 옵션은 소시지 롤,"
영국, 런던 타워,너무 많은 기대와 실망,"갈 것을 매우 흥분했지만 어쩌면 나는 방문 후 매우 실망하게 될 것으로 너무 많이 기대하고있었습니다. 걸어 다니지 만 볼 가치가 없으며 가격이 가치가 없습니다. 대중의 견해와는 달리, 왕관 보석은 보는 것이 그리 흥미롭지 않았거나 (또는 아마도 내 관심사가 놓여있는 곳이 아닐 수도 있습니다) 가장 흥미로운 부분 (그리고 아마도 유일한 흥미로운 부분)은 분명히 타워 내부의 죄수 낙서를 보는 것입니다."
영국, 런던 타워,너무 복잡하다,남편과 나는 몇 년 전에 탑을 방문했는데 (3 월이나 4 월에 믿었다) 나는 모든 것을 절대적으로 사랑했습니다. Beefeater 여행은 나를위한 주요 사건이었다. 우리 그룹은 20 명에서 30 명 정도였으며 폭발했습니다. 그러나 이번에 우리가 아이들을 데려 갔을 때 여행 그룹은 약 200 명이었습니다! 가까이 다가 오지 않으면 그가 말한 것을들을 수 없었습니다. 나는 어머니를 휠체어로 밀고 있었기 때문에 우리는 일반적으로 소리를 충분히들을 수있는 두꺼운 무리를 쉽게 지나칠 수 없었습니다.
country,sight,review_title,review_content
country,sight,review_title,review_content
영국, 런던 타워,레고 같은 건물,레고로 만들었을 것 같은 느낌이 나는 귀여운데 멋있는 건물. 안에 들어가면 큰 박물관 이상으로 영국의 역사가 느껴지는 곳입니다.
영국, 런던 타워,입장료에 비해 볼 게 없는 곳,"할인 안받으면 입장료가 거의 30파운드인데, 그 가격을 주고 볼만한 장소는 아니에요. 안에 여러 건물이 있는데 crown of jewels라고 써있는 건물에 줄이 엄청 길어서 아예 포기했고, 줄이 짧았던 line of kings를 구경했어요. 옛날 갑옷, 말 갑옷이랑 옛 무기 전시되어있었고 나름 볼만했어요. 하지만 계단이 많아도 너~~~~무 많아요. 그리고 torture at the tower에 줄이 많아서 재밌는건줄 알고 이십분정도 기다려서 들어갔는데 초등학교 교실보다 작은 공간에 고문때"
영국, 런던 타워,가볼만한곳,런던탑은 예전에 역사책에서 자주 봐서 꼭 가고 싶었던 곳이었다 .왕의보물을 전시해놓는 곳은 사진 촬영이 안된다 근위병옷을 입고 서 있는 알바생이 귀여움
영국, 런던 타워,다양한 볼거리,규모가 적지 않았고 다양한 볼거리가 있었습니다. 런던의 역사가 있는 곳이라 좋았습니다. 다만 입장료가 너무 비싸서 고민은 좀 해보셔야 할 듯 합니다.
영국, 런던 타워,타워브릿지 옆 런던타워,"타워브릿지를 건너서 타워힐 전철역으로 가다보면 왼편에 자리잡은 타워힐. 타워라기보다는 제법 큰 고성이어서 사진 찍기에 좋습니다. 들어가보진 못했는데, 관람이 가능하다면 구경하고 싶더군요."
영국, 런던 타워,레고 같은 건물,레고로 만들었을 것 같은 느낌이 나는 귀여운데 멋있는 건물. 안에 들어가면 큰 박물관 이상으로 영국의 역사가 느껴지는 곳입니다.
영국, 런던 타워,안에 들어가지는 않았지만 밖에서 보는 것만으로도 멋있었어요,"시간때문에 안에 들어가서 구석구석 보지는 않았지만, 외부에 런던 타워랑 관련된 각종 역사적인 내용들이 정리되어 있는 안내판이 있어서 그것을 함께 보니 재미있었고, 인상적이었어요."
영국, 런던 타워,보석,왕실에서 사용했던 보석들을 구경 할 수 있는게 가장 흥미로웠어요 실제로 그런 장식들은 자주 접하기 어려워서요 그리고 강 옆이라서 다 보고 다른 랜드마크 구경하기도 좋아요
영국, 런던 타워,런던타워 멋져요!,런던타워는 구석구석 볼 거리가 풍부합니다. 실제로 영국여왕 대관식에서 썼던 왕관과 각종 왕실 보석들도 전시 되어 있습니다. 바로 앞 선착장에서 그리니치로 가는 크루즈를 이용가능합니다.
영국, 런던 타워,아이들이 특히 좋아했던 런던 타워,밤에 가니 더욱 운치 있고 멋져 보인다랄까. 타워 브릿지랑 굉장히 가까운 곳에 있어요. 그런데 타워 브릿지로 가려는 길을 찾다가 런던 타워를 지나게 된 것인데 길을 잃어 한참을 걸었답니다. 밤이라 무섭기도 했지만 낭만적이고 멋있었어요.
